GAME ID,DATE TIME,TIME,Location,Home Team,Road Team,Home Score,Road Score,Result,Home Team Logo,Road Team Logo
721,1/25/2019,7:30 PM,Barclays Center,Brooklyn Nets,New York Knicks,,,,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg
722,1/25/2019,7:30 PM,Quicken Loans Arena,Cleveland Cavaliers,Miami Heat,,,,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg
723,1/25/2019,8:00 PM,United Center,Chicago Bulls,LA Clippers,,,,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg
724,1/25/2019,8:00 PM,Toyota Center,Houston Rockets,Toronto Raptors,,,,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg
725,1/25/2019,8:00 PM,FedExForum,Memphis Grizzlies,Sacramento Kings,,,,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg
726,1/25/2019,8:30 PM,American Airlines Center,Dallas Mavericks,Detroit Pistons,,,,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg,https://www.nba.com/assets/logos/teams/primary/web/DET.svg
727,1/25/2019,8:30 PM,Fiserv Forum,Milwaukee Bucks,Charlotte Hornets,,,,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg
728,1/25/2019,9:00 PM,Pepsi Center,Denver Nuggets,Phoenix Suns,,,,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg
729,1/25/2019,9:00 PM,Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,,,,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg
730,1/26/2019,6:00 PM,Smoothie King Center,New Orleans Pelicans,San Antonio Spurs,,,,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg
731,1/26/2019,8:00 PM,FedExForum,Memphis Grizzlies,Indiana Pacers,,,,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg,https://www.nba.com/assets/logos/teams/primary/web/IND.svg
732,1/26/2019,8:30 PM,TD Garden,Boston Celtics,Golden State Warriors,,,,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg
733,1/26/2019,9:00 PM,Pepsi Center,Denver Nuggets,Philadelphia 76ers,,,,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg
734,1/26/2019,10:00 PM,Moda Center,Portland Trail Blazers,Atlanta Hawks,,,,https://www.nba.com/assets/logos/teams/primary/web/POR.svg,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg
735,1/27/2019,3:30 PM,United Center,Chicago Bulls,Cleveland Cavaliers,,,,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg
736,1/27/2019,3:30 PM,Staples Center,LA Clippers,Sacramento Kings,,,,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg
737,1/27/2019,6:00 PM,Chesapeake Energy Arena,Oklahoma City Thunder,Milwaukee Bucks,,,,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg
738,1/27/2019,7:00 PM,Toyota Center,Houston Rockets,Orlando Magic,,,,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg
739,1/27/2019,7:00 PM,American Airlines Center,Dallas Mavericks,Toronto Raptors,,,,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg
740,1/27/2019,7:00 PM,Target Center,Minnesota Timberwolves,Utah Jazz,,,,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg
741,1/27/2019,7:00 PM,AT+ACY-T Center,San Antonio Spurs,Washington Wizards,,,,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg
742,1/27/2019,7:30 PM,Madison Square Garden,New York Knicks,Miami Heat,,,,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg
743,1/27/2019,9:30 PM,Staples Center,Los Angeles Lakers,Phoenix Suns,,,,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg
744,1/28/2019,7:00 PM,Spectrum Center,Charlotte Hornets,New York Knicks,,,,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg
745,1/28/2019,7:00 PM,Bankers Life Fieldhouse,Indiana Pacers,Golden State Warriors,,,,https://www.nba.com/assets/logos/teams/primary/web/IND.svg,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg
746,1/28/2019,7:30 PM,TD Garden,Boston Celtics,Brooklyn Nets,,,,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg
747,1/28/2019,8:00 PM,FedExForum,Memphis Grizzlies,Denver Nuggets,,,,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg
748,1/28/2019,10:30 PM,Staples Center,LA Clippers,Atlanta Hawks,,,,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg
749,1/29/2019,7:00 PM,Quicken Loans Arena,Cleveland Cavaliers,Washington Wizards,,,,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg
750,1/29/2019,7:00 PM,Little Caesars Arena,Detroit Pistons,Milwaukee Bucks,,,,https://www.nba.com/assets/logos/teams/primary/web/DET.svg,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg
751,1/29/2019,7:00 PM,Amway Center,Orlando Magic,Oklahoma City Thunder,,,,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg
752,1/29/2019,7:30 PM,Barclays Center,Brooklyn Nets,Chicago Bulls,,,,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg
753,1/29/2019,8:00 PM,Toyota Center,Houston Rockets,New Orleans Pelicans,,,,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg
754,1/29/2019,8:30 PM,AT+ACY-T Center,San Antonio Spurs,Phoenix Suns,,,,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg
755,1/29/2019,10:30 PM,Staples Center,Los Angeles Lakers,Philadelphia 76ers,,,,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg
756,1/30/2019,7:30 PM,TD Garden,Boston Celtics,Charlotte Hornets,,,,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg
757,1/30/2019,7:30 PM,AmericanAirlines Arena,Miami Heat,Chicago Bulls,,,,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg
758,1/30/2019,7:30 PM,Madison Square Garden,New York Knicks,Dallas Mavericks,,,,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg
759,1/30/2019,8:00 PM,Capital One Arena,Washington Wizards,Indiana Pacers,,,,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg,https://www.nba.com/assets/logos/teams/primary/web/IND.svg
760,1/30/2019,8:00 PM,Target Center,Minnesota Timberwolves,Memphis Grizzlies,,,,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg
761,1/30/2019,8:00 PM,Smoothie King Center,New Orleans Pelicans,Denver Nuggets,,,,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg
762,1/30/2019,10:00 PM,Golden 1 Center,Sacramento Kings,Atlanta Hawks,,,,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg
763,1/30/2019,10:30 PM,Moda Center,Portland Trail Blazers,Utah Jazz,,,,https://www.nba.com/assets/logos/teams/primary/web/POR.svg,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg
764,1/31/2019,7:00 PM,Little Caesars Arena,Detroit Pistons,Dallas Mavericks,,,,https://www.nba.com/assets/logos/teams/primary/web/DET.svg,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg
765,1/31/2019,7:00 PM,Amway Center,Orlando Magic,Indiana Pacers,,,,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg,https://www.nba.com/assets/logos/teams/primary/web/IND.svg
766,1/31/2019,8:00 PM,Scotiabank Arena,Toronto Raptors,Milwaukee Bucks,,,,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg
767,1/31/2019,8:30 PM,AT+ACY-T Center,San Antonio Spurs,Brooklyn Nets,,,,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg
768,1/31/2019,10:30 PM,ORACLE Arena,Golden State Warriors,Philadelphia 76ers,,,,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg
769,1/31/2019,10:30 PM,Staples Center,LA Clippers,Los Angeles Lakers,,,,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg
770,2/1/2019,7:00 PM,Spectrum Center,Charlotte Hornets,Memphis Grizzlies,,,,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg
771,2/1/2019,7:30 PM,Madison Square Garden,New York Knicks,Boston Celtics,,,,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg
772,2/1/2019,8:00 PM,AmericanAirlines Arena,Miami Heat,Oklahoma City Thunder,,,,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg
773,2/1/2019,9:00 PM,Vivint Smart Home Arena,Utah Jazz,Atlanta Hawks,,,,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg
774,2/1/2019,10:00 PM,Pepsi Center,Denver Nuggets,Houston Rockets,,,,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg
775,2/2/2019,5:00 PM,Little Caesars Arena,Detroit Pistons,LA Clippers,,,,https://www.nba.com/assets/logos/teams/primary/web/DET.svg,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg
776,2/2/2019,7:00 PM,Spectrum Center,Charlotte Hornets,Chicago Bulls,,,,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg
777,2/2/2019,7:00 PM,Amway Center,Orlando Magic,Brooklyn Nets,,,,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg
778,2/2/2019,7:00 PM,Capital One Arena,Washington Wizards,Milwaukee Bucks,,,,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg
779,2/2/2019,7:30 PM,Quicken Loans Arena,Cleveland Cavaliers,Dallas Mavericks,,,,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg
780,2/2/2019,7:30 PM,AmericanAirlines Arena,Miami Heat,Indiana Pacers,,,,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg,https://www.nba.com/assets/logos/teams/primary/web/IND.svg
781,2/2/2019,8:30 PM,AT+ACY-T Center,San Antonio Spurs,New Orleans Pelicans,,,,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg
782,2/2/2019,8:30 PM,ORACLE Arena,Golden State Warriors,Los Angeles Lakers,,,,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg
783,2/2/2019,9:00 PM,Target Center,Minnesota Timberwolves,Denver Nuggets,,,,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg
784,2/2/2019,9:00 PM,Talking Stick Resort Arena,Phoenix Suns,Atlanta Hawks,,,,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg
785,2/2/2019,9:00 PM,Vivint Smart Home Arena,Utah Jazz,Houston Rockets,,,,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg
786,2/2/2019,10:00 PM,Golden 1 Center,Sacramento Kings,Philadelphia 76ers,,,,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg
787,2/3/2019,1:00 PM,Madison Square Garden,New York Knicks,Memphis Grizzlies,,,,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg
788,2/3/2019,2:00 PM,TD Garden,Boston Celtics,Oklahoma City Thunder,,,,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg
789,2/3/2019,3:00 PM,Scotiabank Arena,Toronto Raptors,LA Clippers,,,,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg
790,2/4/2019,7:00 PM,Little Caesars Arena,Detroit Pistons,Denver Nuggets,,,,https://www.nba.com/assets/logos/teams/primary/web/DET.svg,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg
791,2/4/2019,7:00 PM,Capital One Arena,Washington Wizards,Atlanta Hawks,,,,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg
792,2/4/2019,7:30 PM,Barclays Center,Brooklyn Nets,Milwaukee Bucks,,,,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg
793,2/4/2019,8:00 PM,Smoothie King Center,New Orleans Pelicans,Indiana Pacers,,,,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg,https://www.nba.com/assets/logos/teams/primary/web/IND.svg
794,2/4/2019,9:00 PM,Talking Stick Resort Arena,Phoenix Suns,Houston Rockets,,,,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg
795,2/4/2019,10:00 PM,Golden 1 Center,Sacramento Kings,San Antonio Spurs,,,,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg
796,2/5/2019,7:00 PM,Spectrum Center,Charlotte Hornets,LA Clippers,,,,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg
797,2/5/2019,7:00 PM,Quicken Loans Arena,Cleveland Cavaliers,Boston Celtics,,,,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg
798,2/5/2019,7:00 PM,Bankers Life Fieldhouse,Indiana Pacers,Los Angeles Lakers,,,,https://www.nba.com/assets/logos/teams/primary/web/IND.svg,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg
799,2/5/2019,7:30 PM,Madison Square Garden,New York Knicks,Detroit Pistons,,,,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg,https://www.nba.com/assets/logos/teams/primary/web/DET.svg
800,2/5/2019,8:00 PM,Wells Fargo Center,Philadelphia 76ers,Toronto Raptors,,,,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg
801,2/5/2019,8:00 PM,FedExForum,Memphis Grizzlies,Minnesota Timberwolves,,,,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg
802,2/5/2019,8:00 PM,Chesapeake Energy Arena,Oklahoma City Thunder,Orlando Magic,,,,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg
803,2/5/2019,10:30 PM,Moda Center,Portland Trail Blazers,Miami Heat,,,,https://www.nba.com/assets/logos/teams/primary/web/POR.svg,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg
804,2/6/2019,7:30 PM,Barclays Center,Brooklyn Nets,Denver Nuggets,,,,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg
805,2/6/2019,8:00 PM,United Center,Chicago Bulls,New Orleans Pelicans,,,,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg
806,2/6/2019,8:00 PM,Fiserv Forum,Milwaukee Bucks,Washington Wizards,,,,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg
807,2/6/2019,8:30 PM,American Airlines Center,Dallas Mavericks,Charlotte Hornets,,,,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg
808,2/6/2019,9:00 PM,Vivint Smart Home Arena,Utah Jazz,Phoenix Suns,,,,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg
809,2/6/2019,10:00 PM,Golden 1 Center,Sacramento Kings,Houston Rockets,,,,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg
810,2/6/2019,10:30 PM,ORACLE Arena,Golden State Warriors,San Antonio Spurs,,,,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg
811,2/7/2019,7:00 PM,Bankers Life Fieldhouse,Indiana Pacers,LA Clippers,,,,https://www.nba.com/assets/logos/teams/primary/web/IND.svg,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg
812,2/7/2019,7:00 PM,Amway Center,Orlando Magic,Minnesota Timberwolves,,,,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg
813,2/7/2019,7:30 PM,State Farm Arena,Atlanta Hawks,Toronto Raptors,,,,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg
814,2/7/2019,8:00 PM,TD Garden,Boston Celtics,Los Angeles Lakers,,,,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg
815,2/7/2019,8:00 PM,Chesapeake Energy Arena,Oklahoma City Thunder,Memphis Grizzlies,,,,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg
816,2/7/2019,10:30 PM,Moda Center,Portland Trail Blazers,San Antonio Spurs,,,,https://www.nba.com/assets/logos/teams/primary/web/POR.svg,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg
817,2/8/2019,7:00 PM,Little Caesars Arena,Detroit Pistons,New York Knicks,,,,https://www.nba.com/assets/logos/teams/primary/web/DET.svg,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg
818,2/8/2019,7:00 PM,Wells Fargo Center,Philadelphia 76ers,Denver Nuggets,,,,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg
819,2/8/2019,7:00 PM,Capital One Arena,Washington Wizards,Cleveland Cavaliers,,,,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg
820,2/8/2019,7:30 PM,Barclays Center,Brooklyn Nets,Chicago Bulls,,,,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg
821,2/8/2019,8:30 PM,American Airlines Center,Dallas Mavericks,Milwaukee Bucks,,,,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg
822,2/8/2019,9:00 PM,Talking Stick Resort Arena,Phoenix Suns,Golden State Warriors,,,,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg
